Date,SPTR Index,AAPL,ABBV,ADM,AMT,AMZN,APO,AVGO,BAC,BAH,BRK/B,CBT,CMCSA,COLM,COP,CRM,CRSP,CVX,DD,DEO,DHI,DIS,DXCM,ELF,ELV,EW,FIDU,FDX,FTNT,GEV,GLD,GLW,GOOG,HCA,HEI/A,HES,HII,INTC,JPM,KBH,KO,LKQ,LLY,LMT,LULU,LYB,MSFT,NCLH,NEE,NOC,NVDA,OKE,PENN,PSX,PTON,PYPL,RDDT,RUM,SEDG,SHEL,SHOP,SMIN,SNVXX,XYZ,SQM,STZ,SWK,TLRY,TMUS,TSLA,TTWO,TWLO,ULTA,UNH,V,VALE,VFH,VOO,VRTX,WMT,WTRG,ZTS
2025-10-31,15173.95,270.37,218.04,60.53,178.98,244.22,124.31,369.63,53.45,87.16,477.54,67.48,26.077,49.63,88.86,260.41,63.99,157.72,34.15,92.09,149.08,112.62,58.22,122.14,317.2,82.45,83.12,253.82,86.43,585.14,368.12,89.08,281.82,459.68,247.73,148.97,322.02,39.99,311.12,62.42,68.9,31.96,862.86,491.88,170.54,46.42,517.81,22.42,81.4,583.45,202.49,67.0,16.46,136.14,7.26,69.27,208.95,6.86,35.09,74.92,173.86,73.7,1,75.94,48.99,131.38,67.72,13.4,210.05,456.56,256.37,134.88,519.88,341.56,340.74,12.09,127.52,627.04,425.57,101.18,39.03,144.09
2025-11-03,15201.0,269.05,211.96,60.09,176.64,254.0,123.95,362.55,53.56,85.5,475.68,65.9,25.276,50.38,88.57,261.34,61.97,154.04,34.69,93.46,145.06,112.12,60.43,120.94,313.19,83.07,82.7,252.99,87.52,581.26,368.78,87.5,284.12,461.56,245.93,148.97,317.54,39.5,309.35,61.05,67.97,30.425,896.53,487.94,165.47,46.27,517.03,22.18,81.78,575.41,206.88,65.36,16.62,137.92,7.27,68.34,204.98,6.22,32.87,74.39,172.94,74.31,1,74.3,48.59,130.82,66.36,13.1,203.32,468.37,255.65,136.1,517.43,333.79,336.9,12.2,127.11,628.27,426.0,101.59,38.08,144.35
2025-11-04,15022.753,270.04,215.89,60.12,180.35,249.32,130.51,351.94,53.54,85.46,487.66,61.24,25.707,50.15,87.91,254.44,56.41,153.39,37.76,93.06,145.59,111.47,61.18,118.29,316.62,84.15,81.666,251.88,85.22,547.96,362.32,85.21,278.06,471.68,246.12,148.97,315.9,37.03,309.25,60.9,68.66,30.4,906.86,484.98,160.66,44.44,514.33,18.79,81.69,577.14,198.69,64.31,16.18,135.75,7.07,66.08,187.77,6.06,31.82,73.74,160.94,73.69,1,72.58,46.1,129.18,66.63,12.4,206.29,444.26,252.43,129.97,516.66,330.83,340.3,11.94,127.64,620.99,421.67,102.27,38.4,124.46
2025-11-05,15077.711,270.14,216.77,56.29,179.43,250.2,133.75,358.98,52.45,86.61,488.77,60.47,26.175,52.35,87.7,252.68,56.99,152.66,39.63,93.9,145.27,111.36,59.28,117.83,318.08,82.84,82.06,256.1,85.99,559.7,366.51,87.1,284.75,473.2,248.17,148.97,306.68,38.38,311.68,60.48,68.51,30.84,925.81,473.14,167.59,43.97,507.16,18.61,82.14,570.5,195.21,66.27,16.35,135.93,7.13,68.06,196.27,6.18,41.02,74.61,162.92,74.13,1,73.65,47.59,130.62,69.62,12.8,204.74,462.07,254.76,131.41,521.82,327.74,340.04,12.31,128.16,622.86,417.0,101.47,39.68,120.49
2025-11-06,14909.277,269.77,219.04,56.72,178.09,243.04,128.98,355.59,53.29,85.57,493.15,59.33,25.585,50.76,85.66,239.27,56.61,152.94,39.15,87.26,145.22,110.49,58.02,76.54,314.44,82.44,81.37,258.86,80.54,550.17,366.07,87.86,285.34,471.36,248.12,148.97,305.43,37.24,313.42,60.66,69.06,30.02,937.44,468.92,163.55,42.38,497.1,18.24,82.0,571.96,188.08,67.81,14.65,138.2,6.71,66.26,183.64,5.89,38.88,74.22,156.05,72.66,1,70.93,46.27,127.95,67.47,12.1,201.01,445.91,252.4,127.48,509.85,321.56,336.96,12.23,127.58,616.24,416.25,101.68,39.51,119.56
2025-11-07,14929.627,268.47,219.16,56.98,177.95,244.41,132.37,349.43,53.2,87.45,499.06,61.48,25.622,51.67,86.83,239.88,55.12,155.02,39.8,90.8,144.77,110.74,55.0,73.74,317.78,83.39,81.78,262.09,81.79,575.13,368.31,85.48,279.7,476.61,251.57,148.97,309.56,38.13,314.21,60.84,70.55,30.37,924.37,458.35,166.13,43.02,496.82,19.07,83.93,568.61,188.15,68.12,14.54,137.95,7.66,66.22,194.58,5.89,40.0,75.59,152.41,72.78,1,65.45,48.83,127.65,68.27,12.4,207.0,429.52,232.0,127.68,517.79,324.21,336.02,12.15,128.58,616.89,409.47,102.59,39.65,120.24
2025-11-10,15161.469,269.43,218.71,56.0,179.72,248.4,130.92,358.39,53.42,87.3,496.98,61.09,25.407,51.06,88.23,241.71,54.58,155.65,40.24,95.05,144.57,112.24,54.84,79.85,303.78,84.08,82.34,253.89,82.28,579.8,378.38,88.56,290.59,459.3,258.18,148.97,318.66,38.45,316.89,60.96,70.52,30.96,966.64,452.1,170.35,42.77,506.0,19.04,84.77,562.98,199.05,67.9,15.6,138.65,7.44,66.25,204.19,6.56,45.38,76.56,158.88,73.17,1,66.8,51.88,128.47,67.94,13.1,205.87,445.23,234.06,130.61,516.56,321.58,334.85,12.3,129.04,626.47,421.2,102.42,39.26,119.79
2025-11-11,15192.944,275.25,225.17,57.63,184.79,249.1,132.88,351.96,53.63,87.07,497.07,61.41,25.716,52.52,90.69,244.5,55.21,156.24,40.4,97.33,146.99,114.85,58.13,77.97,315.25,85.16,82.23,267.72,83.66,576.08,379.87,87.93,291.74,462.31,256.74,148.97,324.19,37.88,315.62,61.54,71.61,31.04,988.62,457.07,169.81,43.82,508.68,18.82,85.76,566.74,193.16,69.09,15.485,140.85,7.47,67.4,208.21,6.14,44.7,77.01,158.94,74.07,1,65.91,51.7,131.81,67.62,12.9,211.98,439.62,240.7,130.64,522.83,327.45,338.92,12.34,129.62,627.91,429.22,103.44,39.46,120.12
2025-11-12,15203.127,273.47,233.23,57.75,183.35,244.2,133.58,355.22,54.11,84.85,502.4,61.48,26.128,53.06,89.07,246.02,52.19,153.32,40.79,96.99,146.03,116.65,59.61,77.74,327.63,85.58,82.26,268.67,82.14,575.4,385.99,89.01,287.43,473.61,253.81,148.97,317.89,37.89,320.41,61.32,71.51,31.06,1017.78,457.04,170.9,43.31,511.14,18.94,85.89,558.57,193.8,68.9,15.28,138.02,7.46,67.2,202.82,6.08,42.51,76.41,156.59,73.73,1,65.77,52.79,130.38,68.24,12.3,212.68,430.6,240.34,128.43,535.4,339.06,338.88,12.48,130.75,628.22,434.19,103.44,39.08,121.25
2025-11-13,14951.871,272.95,232.29,58.83,181.13,237.58,128.71,339.98,52.87,84.21,513.11,62.22,26.203,54.45,89.42,240.43,51.11,155.58,40.6,96.05,143.4,107.61,59.72,74.39,328.28,86.11,80.65,267.34,81.03,558.17,382.87,82.36,279.12,473.28,247.96,148.97,312.67,35.91,309.48,60.31,71.07,31.35,1022.87,455.85,169.66,45.52,503.29,18.56,83.99,558.0,186.86,69.44,14.8,139.5,7.31,65.33,189.42,5.67,36.42,75.92,146.34,73.11,1,62.3,53.2,129.69,67.4,11.3,214.57,401.99,237.55,123.99,533.87,332.52,336.08,12.38,128.84,617.99,434.52,102.54,39.95,121.16
2025-11-14,14947.519,272.41,232.36,58.61,183.59,234.69,130.6,342.46,52.61,82.91,508.94,61.6,25.772,53.69,91.37,243.66,52.53,157.62,39.71,94.6,142.43,105.8,58.06,73.51,325.83,86.3,80.74,267.56,82.31,578.31,375.96,82.06,276.98,472.65,245.02,148.97,313.97,35.52,303.61,60.16,71.16,30.55,1025.28,465.77,170.68,45.3,510.18,18.29,83.88,558.0,190.17,70.49,14.6,142.32,7.48,62.81,193.31,5.64,36.18,75.76,146.04,73.43,1,60.48,54.55,129.16,65.65,10.8,216.08,404.35,235.03,125.36,529.34,321.86,330.02,12.3,127.71,617.83,437.15,102.48,39.67,120.82
2025-11-17,14812.024,267.46,234.0,58.74,180.47,232.87,124.34,342.65,51.48,81.66,503.26,59.45,25.501,51.45,88.72,237.03,55.32,154.82,38.65,92.99,137.76,105.69,58.49,72.79,330.91,84.74,79.82,264.73,81.94,577.02,371.65,81.06,285.6,477.1,242.37,148.97,309.74,34.71,300.37,58.55,70.68,29.89,1021.7,470.78,164.16,43.56,507.49,17.53,85.75,563.03,186.6,68.86,13.65,136.65,7.14,61.89,187.55,5.25,34.27,75.4,139.93,73.86,1,58.89,59.47,130.96,63.67,10.3,215.84,408.92,233.58,120.22,509.57,320.52,325.75,12.17,125.06,612.04,434.02,102.95,39.94,118.8
2025-11-18,14690.806,267.44,233.87,61.03,181.55,222.55,124.32,340.5,51.64,80.96,504.37,60.25,25.632,51.17,89.68,233.5,53.47,153.62,38.7,91.21,138.45,106.28,60.17,73.06,324.53,84.04,79.44,263.08,80.15,554.93,374.35,80.12,284.96,478.14,241.72,148.97,309.16,34.33,299.41,58.37,71.22,29.97,1030.05,474.72,163.97,43.74,493.79,17.84,84.64,566.76,181.36,69.43,13.76,138.41,7.11,60.7,185.69,5.57,34.8,75.31,140.45,73.28,1,57.64,59.4,130.53,62.83,10.3,213.08,401.25,239.09,120.68,507.37,313.58,321.18,12.17,124.97,607.0,435.52,101.39,39.15,118.14
2025-11-19,14746.435,268.56,232.91,58.23,180.5,222.69,127.2,354.42,52.02,80.43,501.26,59.76,25.173,50.16,87.98,227.88,50.73,151.7,37.88,88.67,137.53,104.67,59.73,71.24,316.37,86.02,79.85,262.57,79.73,595.37,374.96,81.69,292.99,481.06,240.79,148.97,309.74,35.11,303.27,58.06,71.11,29.6,1049.6,469.91,166.06,42.76,487.12,17.78,84.27,565.0,186.52,69.45,13.96,134.49,6.88,60.11,187.78,5.44,33.46,73.67,146.0,73.38,1,62.0,63.1,129.27,62.12,9.62,211.27,403.99,240.46,120.15,497.41,309.09,324.12,12.12,125.47,609.2,421.03,100.61,38.29,117.08
2025-11-20,14518.952,266.25,229.45,57.87,179.12,217.14,126.76,346.82,51.0,79.9,501.12,58.71,24.948,49.87,87.47,225.37,49.29,150.31,37.12,88.73,137.32,102.7,58.42,68.42,313.99,84.09,78.27,263.1,78.04,558.03,374.85,78.03,289.98,476.28,237.44,148.97,301.83,33.62,298.38,57.87,71.21,28.76,1043.29,468.26,164.69,42.55,478.43,17.5,84.3,567.35,180.64,69.72,13.76,131.99,6.39,58.105,181.88,5.32,33.09,73.21,144.56,72.8,1,61.95,60.52,130.45,62.44,8.991,210.51,395.23,235.37,118.88,496.44,311.54,323.77,11.92,124.33,599.96,422.32,107.11,38.67,115.89
2025-11-21,14662.68,271.49,236.28,58.63,179.56,220.69,130.02,340.2,51.56,80.78,504.04,61.71,25.622,53.35,87.37,227.11,50.23,149.98,38.54,92.0,146.71,104.28,60.23,70.05,321.73,85.13,79.37,269.43,78.855,555.84,374.27,79.46,299.65,491.0,237.58,148.97,305.49,34.5,298.02,61.66,72.95,29.56,1059.7,460.78,168.18,44.8,472.12,18.2,83.48,566.7,178.88,70.53,13.8,133.72,6.45,60.57,183.48,5.69,34.45,73.27,147.8,71.59,1,61.95,59.54,133.66,66.15,9.059,209.48,391.09,235.47,120.57,515.58,319.97,327.98,12.09,125.95,605.93,426.76,105.32,40.12,122.06
2025-11-24,14889.673,275.92,229.51,58.65,179.57,226.28,130.1,377.96,51.93,80.76,507.81,61.81,24.789,52.31,87.56,226.82,51.25,149.75,38.47,90.78,146.08,101.94,62.21,71.25,329.6,84.71,79.87,266.98,79.77,580.49,380.2,82.6,318.47,501.04,239.67,148.97,309.92,35.79,298.0,61.14,72.59,29.15,1070.16,451.06,169.67,45.36,474.0,17.75,84.23,565.56,182.55,70.23,13.71,133.2,6.6,60.56,195.0,6.51,34.45,73.23,155.31,71.99,1,61.86,58.51,132.11,67.19,9.65,207.34,417.78,239.07,124.39,514.59,319.05,329.3,12.09,126.47,614.94,424.0,104.06,39.93,122.87
2025-11-25,15025.537,276.97,231.8,59.7,179.76,229.67,130.62,385.03,52.48,83.65,508.57,64.1,24.995,54.22,86.62,234.12,53.57,148.53,38.78,91.17,154.53,103.31,61.69,72.11,336.27,86.82,81.01,273.87,80.87,572.56,380.08,82.95,323.64,515.85,245.98,148.97,314.73,35.83,303.0,63.77,72.61,29.75,1109.94,452.41,177.51,47.01,476.99,18.35,84.83,569.42,177.82,70.88,14.57,134.13,6.74,61.22,218.48,6.77,34.99,72.8,157.37,72.09,1,63.69,61.78,132.18,70.73,9.832,206.9,419.4,241.84,128.54,521.02,326.28,334.53,12.19,128.3,620.66,429.82,107.0,39.52,127.89
2025-11-26,15129.57,277.55,227.66,60.55,181.24,229.16,130.27,397.57,52.99,83.25,511.23,63.8,24.892,54.02,87.09,228.15,53.3,149.51,39.44,90.64,156.76,103.43,62.53,75.23,338.52,86.75,81.56,275.83,80.55,589.72,383.12,83.6,320.28,514.76,245.58,148.97,314.31,36.81,307.64,64.78,72.88,29.58,1104.34,454.16,181.94,48.42,485.5,18.33,85.54,567.11,180.26,71.51,14.73,134.96,6.72,61.83,207.56,6.76,35.47,73.41,159.34,72.95,1,65.03,63.2,134.89,71.83,10.3,206.73,426.58,243.63,127.01,535.16,329.71,333.79,12.51,129.22,624.95,432.17,109.1,39.26,127.69
2025-11-27,15129.57,277.55,227.66,60.55,181.24,229.16,130.27,397.57,52.99,83.25,511.23,63.8,24.892,54.02,87.09,228.15,53.3,149.51,39.44,90.64,156.76,103.43,62.53,75.23,338.52,86.75,81.56,275.83,80.55,589.72,383.12,83.6,320.28,514.76,245.58,148.97,314.31,36.81,307.64,64.78,72.88,29.58,1104.34,454.16,181.94,48.42,485.5,18.33,85.54,567.11,180.26,71.51,14.73,134.96,6.72,61.83,207.56,6.76,35.47,73.41,159.34,72.95,1,65.03,63.2,134.89,71.83,10.3,206.73,426.58,243.63,127.01,535.16,329.71,333.79,12.51,129.22,624.95,432.17,109.1,39.26,127.69
2025-11-28,15211.142,278.85,227.7,60.74,181.27,233.22,131.85,402.96,53.65,83.46,513.81,62.57,25.004,53.71,88.69,230.54,53.47,151.13,39.77,91.61,159.01,104.47,63.47,76.17,338.26,86.67,81.98,275.68,81.13,599.77,387.88,84.2,320.12,508.29,246.97,148.97,313.62,40.56,313.08,64.33,73.12,29.69,1075.47,457.86,184.18,48.99,492.01,18.46,86.29,572.25,177.0,72.82,14.84,136.96,6.79,62.69,216.47,6.77,36.53,73.77,158.64,72.76,1,66.8,64.32,136.38,71.52,8.13,209.01,430.17,246.07,129.69,538.83,329.77,334.44,12.61,130.0,628.41,433.61,110.51,39.59,128.18
2025-12-01,15132.0,283.1,225.11,60.52,176.27,233.88,131.39,386.08,53.24,82.44,508.55,63.32,24.901,55.33,90.26,232.83,52.17,152.54,39.91,92.35,157.37,106.77,63.52,76.66,329.68,85.27,80.82,273.34,81.82,576.9,389.75,82.9,315.12,503.0,242.83,148.97,306.65,40.01,308.92,64.14,71.95,29.47,1057.89,439.19,182.41,47.92,486.74,18.57,84.65,545.51,179.92,73.68,14.84,139.76,6.66,62.58,223.4,6.73,32.92,74.31,149.28,72.19,1,64.35,63.93,137.87,70.56,7.824,206.63,430.14,249.34,127.56,547.64,323.21,330.39,12.69,129.15,625.52,425.6,111.53,39.37,127.25
2025-12-02,15169.63,286.19,224.37,60.31,175.81,234.42,132.08,381.57,53.19,81.64,506.65,63.95,25.313,54.64,89.29,234.71,51.58,150.25,39.52,91.76,158.46,104.83,64.45,74.2,330.92,84.71,81.42,270.37,82.94,601.58,387.24,83.71,316.02,500.31,241.08,148.97,307.2,43.47,307.88,64.26,70.67,29.18,1046.12,441.82,182.4,47.78,490.0,18.43,84.58,546.97,181.46,73.1,14.69,137.57,6.45,62.9,222.76,7.1,32.66,73.96,156.83,71.455,1,60.11,64.37,137.86,71.24,7.71,210.13,429.24,246.83,129.77,548.05,324.54,329.62,12.89,128.95,626.58,433.15,112.41,38.85,124.44
2025-12-03,15215.339,284.15,230.24,59.8,176.18,232.38,134.5,380.61,54.09,82.49,503.6,64.54,25.697,55.18,91.81,238.72,55.99,151.59,39.66,92.06,165.0,105.74,64.85,80.37,330.75,83.98,82.2,270.45,82.76,601.97,386.88,83.55,320.62,486.77,242.59,148.97,309.23,43.76,312.13,65.82,70.81,29.34,1033.56,446.8,182.3,46.03,477.73,18.83,84.95,553.32,179.59,74.89,14.57,139.85,6.67,61.24,220.84,7.62,31.61,75.12,160.0,70.6,1,61.11,63.06,138.08,72.53,7.06,208.51,446.74,244.95,128.12,544.52,339.71,329.61,13.3,130.76,628.77,463.13,114.41,38.86,122.57
2025-12-04,15232.814,280.7,228.71,59.36,178.83,229.11,136.75,381.03,54.16,87.65,503.23,64.1,25.482,54.51,93.12,247.46,58.18,152.26,39.82,89.49,160.73,105.47,65.25,81.62,333.49,85.78,82.86,274.05,85.18,629.11,387.13,85.45,318.39,487.66,246.94,148.97,315.88,40.5,316.1,64.19,70.45,28.87,1014.49,448.35,183.6,43.16,480.84,18.8,83.39,553.0,183.38,76.17,14.29,139.42,6.56,61.73,222.75,7.72,31.94,74.5,162.31,70.83,1,62.19,60.67,138.03,72.21,7.22,208.01,454.53,247.51,125.22,533.95,333.49,327.1,13.56,131.07,629.3,457.36,114.84,37.9,120.41
2025-12-05,15264.636,278.78,226.08,59.01,178.86,229.53,138.13,390.24,53.95,88.01,504.34,65.33,25.585,55.11,93.69,260.57,56.88,150.0,40.51,88.46,158.62,105.3,65.49,81.4,330.75,86.19,82.54,274.29,86.92,631.32,386.44,85.97,322.09,486.7,244.28,148.97,304.58,41.41,315.04,63.33,70.0,29.45,1010.31,452.2,190.01,43.35,483.16,18.92,83.13,548.97,182.41,76.34,13.82,139.36,6.42,62.28,234.11,7.12,29.52,73.01,161.08,70.56,1,61.11,61.26,142.37,72.47,7.35,209.63,455.0,247.88,127.32,601.5,330.91,331.24,12.9,131.02,630.48,455.48,115.11,38.0,118.65
2025-12-08,15212.841,277.89,223.12,57.94,183.2,226.89,137.38,401.1,53.9,91.34,497.23,64.54,24.967,54.08,92.88,259.53,57.36,148.71,40.58,87.94,152.43,107.63,65.62,77.28,330.61,84.32,82.4,276.64,83.53,621.9,385.42,88.27,314.45,485.15,245.64,148.97,315.88,40.3,315.21,62.39,70.25,28.87,997.59,465.38,183.04,42.28,491.02,19.11,80.55,553.56,185.55,74.93,13.77,139.06,6.4,61.12,236.95,7.2,30.43,72.7,158.41,68.99,1,61.04,60.44,141.99,72.36,7.2,204.44,439.58,247.28,130.13,589.3,323.62,326.84,12.81,130.59,628.61,442.04,113.56,37.46,118.16
2025-12-09,15199.655,277.18,222.99,58.07,179.55,227.92,143.89,406.29,53.54,90.53,491.43,65.67,25.098,53.84,93.43,261.02,57.04,148.49,40.61,85.4,149.35,107.02,66.33,77.42,329.81,83.28,81.75,275.13,83.5,625.3,387.4,91.11,317.75,488.5,238.75,148.97,314.95,40.5,300.51,61.69,70.09,28.17,982.22,466.89,182.28,42.78,492.02,18.72,79.64,550.63,184.97,74.96,13.67,139.88,6.77,60.78,236.11,7.23,30.26,72.55,159.89,70.26,1,61.57,62.9,143.37,71.88,8.09,201.35,445.17,248.73,129.65,602.97,323.6,326.5,12.8,130.32,628.1,437.01,115.06,37.23,115.75
2025-12-10,15302.75,278.78,225.18,58.21,180.26,231.78,149.08,412.97,54.08,93.02,490.43,68.53,25.838,55.84,96.8,264.2,57.59,151.41,40.96,86.07,155.27,108.83,67.56,78.62,341.04,83.92,83.303,284.31,81.6,723.0,389.05,94.2,321.0,468.73,240.88,148.97,323.14,40.78,310.11,64.47,70.21,30.2,993.64,467.94,187.62,45.23,478.56,19.24,81.27,555.36,183.78,73.78,13.78,143.81,6.68,61.16,238.11,7.24,31.56,72.88,168.42,69.96,1,63.29,63.96,148.51,75.86,8.26,195.32,451.45,246.02,134.97,600.65,328.37,325.73,12.99,132.06,632.16,444.64,113.18,37.16,118.07
2025-12-11,15334.736,278.03,223.98,59.92,181.71,230.28,150.33,406.37,54.56,94.38,495.85,68.55,25.857,57.28,96.71,262.35,58.09,150.72,41.49,87.79,155.2,111.46,68.94,77.99,360.22,84.24,84.33,284.78,82.47,704.2,393.24,95.97,313.7,482.35,245.32,148.97,326.72,39.51,317.38,65.07,69.11,31.04,1009.38,474.88,187.01,45.11,483.47,20.55,81.21,560.04,180.93,73.62,14.01,143.43,6.79,61.69,233.54,7.26,32.02,72.86,164.75,70.38,1,63.61,65.02,149.55,76.54,8.43,195.33,446.89,242.41,134.24,593.41,336.73,345.63,13.29,134.37,633.71,445.93,115.52,37.67,117.66
2025-12-12,15172.129,278.28,223.32,60.01,180.7,226.19,148.05,359.93,55.14,92.78,499.52,68.34,25.51,57.18,95.54,262.23,56.68,149.99,40.93,89.09,156.45,111.6,66.96,76.36,359.07,83.08,83.427,284.34,82.22,671.71,395.44,88.32,310.52,484.77,242.18,148.97,326.92,37.81,318.52,65.55,70.52,30.99,1027.51,480.25,204.97,44.39,478.53,20.86,81.65,569.76,175.02,73.59,14.28,141.44,6.54,61.66,224.78,7.01,29.53,72.33,164.19,69.54,1,64.75,65.83,147.42,75.68,12.15,195.16,458.96,241.47,132.92,601.59,341.84,347.83,12.69,134.39,626.87,452.04,116.7,37.95,118.66
2025-12-15,15150.456,274.11,227.45,60.2,180.26,222.54,146.83,339.81,55.33,91.87,506.38,68.7,26.428,57.04,94.36,254.58,56.25,149.8,40.61,88.92,156.47,110.49,65.73,78.6,360.67,83.38,83.37,281.23,81.52,681.35,395.8,88.11,309.32,476.98,243.78,148.97,329.16,37.51,320.02,65.0,70.97,30.52,1062.19,484.42,206.29,43.34,474.82,21.65,81.65,575.79,176.29,72.83,13.81,141.51,6.25,60.74,218.5,6.395,28.54,72.23,159.85,69.99,1,64.02,64.97,143.47,74.15,10.93,196.16,475.31,244.56,133.96,591.2,341.1,346.89,12.77,134.44,625.96,455.71,116.79,38.43,120.98
2025-12-16,15114.918,274.61,223.67,57.98,179.13,222.56,147.15,341.3,54.81,85.4,499.84,68.0,27.852,56.57,90.77,254.91,55.97,146.75,40.45,89.39,155.12,111.62,66.37,78.77,351.9,85.32,82.97,282.46,82.47,686.22,395.89,86.29,307.73,469.79,242.61,148.97,326.8,37.31,315.55,63.91,70.37,29.92,1054.29,477.06,206.74,42.98,476.39,21.54,81.32,568.72,177.72,71.13,14.15,131.78,6.19,61.33,224.0,6.68,29.48,70.46,163.14,67.99,1,64.55,64.17,142.59,72.8,13.94,198.0,489.88,244.53,137.5,589.27,334.2,345.11,12.72,133.69,624.21,454.96,115.42,38.31,123.23
2025-12-17,14940.006,271.84,224.31,58.56,178.49,221.27,146.4,326.02,54.55,86.55,504.27,67.53,28.405,56.66,94.96,258.14,54.74,149.52,40.6,89.8,152.0,110.63,65.75,78.85,345.96,84.84,81.496,282.21,79.38,614.19,399.29,85.42,298.06,471.85,240.29,148.97,321.29,36.05,314.98,62.94,70.67,30.15,1041.79,474.79,207.87,43.76,476.12,21.54,80.29,564.19,170.94,73.05,14.37,131.99,6.13,60.18,227.34,6.44,28.92,71.55,161.73,67.71,1,63.77,65.92,139.72,71.92,12.88,199.38,467.26,240.55,139.22,585.98,331.63,344.41,12.79,132.88,617.35,449.52,115.66,39.01,122.25
2025-12-18,15058.712,272.19,222.82,58.3,174.29,226.76,146.3,329.88,54.26,86.01,503.39,67.42,28.358,56.09,92.23,257.85,54.84,147.69,40.51,88.39,151.4,111.87,65.91,77.26,344.6,84.8,82.15,287.12,79.75,639.43,398.57,86.88,303.75,466.56,240.94,148.97,322.63,36.28,313.0,62.75,70.36,29.7,1056.88,470.14,215.11,43.06,483.98,21.63,80.85,559.52,174.14,71.69,14.7,129.13,6.25,59.44,231.34,6.74,28.47,71.31,166.8,68.36,1,64.39,67.7,136.81,72.94,12.34,200.27,483.37,246.65,138.9,594.01,328.14,346.01,12.77,132.86,622.01,447.38,114.83,38.67,122.76
2025-12-19,15191.848,273.67,226.82,58.24,172.41,227.35,146.34,340.36,55.27,85.26,494.53,66.13,27.702,55.22,91.94,259.91,55.86,147.75,41.26,89.16,147.18,111.24,66.06,80.44,340.69,85.66,82.79,288.78,80.24,658.28,399.02,87.86,308.61,472.98,255.73,148.97,336.64,36.82,317.21,57.39,70.06,29.74,1071.44,474.13,209.45,43.09,485.92,23.04,79.54,568.46,180.99,71.67,14.56,128.89,6.2,59.81,233.19,6.9,29.06,72.02,169.57,69.84,1,65.33,68.76,135.01,72.75,11.16,196.73,481.2,247.4,141.74,597.88,327.42,349.25,12.72,133.64,627.56,456.2,114.36,37.93,122.24
2025-12-22,15290.555,270.97,227.91,57.85,172.53,228.43,148.89,341.45,55.88,86.49,499.95,65.7,27.412,56.14,93.31,264.63,57.91,149.8,41.48,86.87,145.38,112.38,67.43,79.14,344.27,86.53,83.88,292.78,81.74,661.81,408.23,88.4,311.33,472.03,261.22,148.97,353.52,36.37,323.09,56.45,70.21,30.225,1076.48,483.57,212.37,43.6,484.92,24.27,80.04,584.66,183.69,72.82,14.76,128.99,6.17,59.86,233.15,7.08,30.91,72.58,169.67,69.76,1,65.15,70.22,141.74,75.24,10.42,195.76,488.73,248.58,141.95,612.95,325.16,352.09,13.15,135.17,629.73,460.31,112.6,38.57,123.78
2025-12-23,15360.183,272.36,228.79,57.47,174.51,232.14,148.37,349.32,55.97,84.65,500.51,65.43,27.524,55.17,92.73,263.43,56.46,150.51,41.04,85.42,144.47,113.22,66.86,78.46,343.22,86.23,83.795,295.21,80.66,661.45,413.64,89.34,315.68,474.04,263.18,148.97,354.52,36.35,325.93,56.83,69.87,29.99,1071.64,482.55,212.68,42.65,486.85,23.11,79.79,580.06,189.21,73.46,14.65,129.12,6.11,59.41,225.82,6.94,30.48,73.07,169.53,70.46,1,64.94,70.89,139.23,74.65,10.53,197.67,485.56,249.23,140.97,604.09,324.8,353.38,13.21,135.28,632.67,459.21,110.9,38.43,123.54
2025-12-24,15409.702,273.81,229.89,57.78,174.8,232.38,148.85,350.22,56.25,85.15,501.34,66.14,27.899,55.63,91.8,265.26,56.71,150.5,41.07,85.66,146.63,114.48,67.42,79.76,343.3,86.29,84.04,295.9,81.18,667.32,411.93,89.66,315.67,474.06,262.2,148.97,355.45,36.16,329.17,57.42,70.11,30.26,1076.98,485.75,210.4,42.87,488.02,23.17,80.45,582.35,188.61,73.24,14.64,128.41,6.11,60.04,225.85,6.95,30.74,72.84,169.45,69.54,1,66.05,70.9,140.49,74.87,10.15,199.02,485.4,251.6,140.31,608.52,327.58,355.14,13.15,136.0,634.78,462.99,111.61,38.57,125.49
2025-12-25,15409.702,273.81,229.89,57.78,174.8,232.38,148.85,350.22,56.25,85.15,501.34,66.14,27.899,55.63,91.8,265.26,56.71,150.5,41.07,85.66,146.63,114.48,67.42,79.76,343.3,86.29,84.04,295.9,81.18,667.32,411.93,89.66,315.67,474.06,262.2,148.97,355.45,36.16,329.17,57.42,70.11,30.26,1076.98,485.75,210.4,42.87,488.02,23.17,80.45,582.35,188.61,73.24,14.64,128.41,6.11,60.04,225.85,6.95,30.74,72.84,169.45,69.54,1,66.05,70.9,140.49,74.87,10.15,199.02,485.4,251.6,140.31,608.52,327.58,355.14,13.15,136.0,634.78,462.99,111.61,38.57,125.49
